group,author,book,chunk_id,word_count,n_words,n_sentences,yules_k,simpsons_d,ttr,mattr_100,mean_word_length,mean_sentence_length,std_sentence_length,function_word_ratio,stopword_ratio,mean_dependency_distance,mean_tree_depth,mean_branching_factor
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_025,1000,834,153,90.5175140463169,0.009062617852896554,0.4748201438848921,0.7408163265306122,4.503597122302159,5.450980392156863,5.694787407269442,0.4136690647482014,0.5107913669064749,2.375886524822695,2.0915032679738563,1.0995203836930456
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_026,1000,830,151,87.35665553781391,0.00874620314793553,0.4530120481927711,0.7013679890560877,4.153012048192771,5.496688741721854,6.2188286754959945,0.43614457831325304,0.5228915662650603,2.4788135593220337,2.033112582781457,1.1120481927710844
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_027,1000,866,125,85.68502685490883,0.008578408468942316,0.46882217090069284,0.728761408083442,4.117782909930716,6.928,6.253544275049151,0.42032332563510394,0.5103926096997691,2.4643799472295513,2.48,1.0704387990762125
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_028,1000,883,125,83.44352684211269,0.008353813401540306,0.49037372593431483,0.7389030612244898,4.391845979614949,7.064,8.629015239295848,0.42242355605889015,0.4869762174405436,2.555844155844156,2.296,1.1064552661381652
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_029,1000,838,131,80.02916365251964,0.00801247779460113,0.5214797136038186,0.7699864682002706,4.391408114558472,6.396946564885496,6.586684914086146,0.4212410501193317,0.48448687350835323,2.2962962962962963,2.404580152671756,1.0644391408114557
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_030,1000,835,119,108.02825486751048,0.010815778514912621,0.4359281437125748,0.7077853260869567,4.402395209580838,7.016806722689076,7.309465709793286,0.43353293413173655,0.518562874251497,2.474462365591398,2.5714285714285716,1.110179640718563
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_031,1000,865,157,85.74960740418992,0.00858488546349818,0.45895953757225433,0.7316057441253263,4.283236994219653,5.509554140127388,5.891392657472515,0.423121387283237,0.5144508670520231,2.5230978260869565,2.0254777070063694,1.1144508670520232
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_032,1000,864,146,96.90607853223594,0.009701836831037295,0.4375,0.6992287581699348,4.226851851851852,5.917808219178082,6.637901600796012,0.47685185185185186,0.5428240740740741,2.380952380952381,2.1575342465753424,1.1064814814814814
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_033,1000,929,96,96.98264624739728,0.009708715340930181,0.465016146393972,0.7244819277108433,4.163616792249731,9.677083333333334,9.157754900978126,0.4747039827771798,0.5403659849300323,2.5485781990521326,2.8854166666666665,1.0807319698600646
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_034,1000,841,157,105.89850427199373,0.010602457391993659,0.4221165279429251,0.7009164420485176,4.087990487514864,5.356687898089172,5.322722279949554,0.4518430439952438,0.558858501783591,2.156558533145275,2.070063694267516,1.0689655172413792
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_035,1000,828,158,88.07090013769283,0.008817739457558605,0.4673913043478261,0.7044032921810699,4.323671497584541,5.2405063291139244,4.884009532210132,0.42391304347826086,0.5084541062801933,2.19364161849711,2.0569620253164556,1.066425120772947
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_036,1000,855,147,65.93481755069936,0.006601202459701166,0.5286549707602339,0.7753968253968254,4.608187134502924,5.816326530612245,5.851937766353033,0.39766081871345027,0.4818713450292398,2.249655172413793,2.258503401360544,1.1216374269005849
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_037,1000,867,137,81.78914418063853,0.008188358891987714,0.47058823529411764,0.7386588541666667,4.196078431372549,6.328467153284672,6.9156645305101465,0.4232987312572088,0.5363321799307958,2.5415549597855227,2.18978102189781,1.1337946943483275
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_038,1000,855,163,98.13617865326083,0.009825109221140282,0.4444444444444444,0.7010052910052911,4.130994152046783,5.245398773006135,5.19685136450753,0.43391812865497076,0.5426900584795321,2.329624478442281,2.0061349693251533,1.135672514619883
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_039,1000,852,111,86.56792082699641,0.008666964576333836,0.47183098591549294,0.7312217795484727,4.282863849765258,7.675675675675675,8.552079102527923,0.45422535211267606,0.5492957746478874,2.495388669301713,2.5045045045045047,1.1267605633802817
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_040,1000,891,92,83.56416137935031,0.008365805369550687,0.48148148148148145,0.7186868686868687,4.469135802469136,9.684782608695652,11.08948713659658,0.44332210998877664,0.5061728395061729,2.923832923832924,2.8260869565217392,1.1526374859708193
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_041,1000,815,134,71.6624637735707,0.007175050119835396,0.45521472392638035,0.7292877094972068,4.225766871165644,6.082089552238806,5.922444669024105,0.41595092024539876,0.5251533742331288,2.391796322489392,2.2388059701492535,1.1325153374233128
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_042,1000,824,146,89.34041851258365,0.008944897309157828,0.4174757281553398,0.696248275862069,4.316747572815534,5.6438356164383565,6.056514353154325,0.42354368932038833,0.5157766990291263,2.4045584045584047,2.136986301369863,1.1674757281553398
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_043,1000,820,146,72.3081499107674,0.007239643825009679,0.4768292682926829,0.7285436893203883,4.376829268292683,5.616438356164384,4.91887651997921,0.38414634146341464,0.48902439024390243,2.299145299145299,2.308219178082192,1.1256097560975609
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_044,1000,856,115,106.99624421346843,0.010712138601956606,0.4742990654205608,0.7046499339498019,4.143691588785047,7.443478260869565,7.320241507476941,0.4392523364485981,0.5268691588785047,2.4100529100529102,2.4695652173913043,1.1378504672897196
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_045,1000,835,133,91.59166696547025,0.009170148910811471,0.4658682634730539,0.7148641304347826,4.204790419161677,6.2781954887218046,5.69969446939842,0.4407185628742515,0.5389221556886228,2.4297520661157024,2.2706766917293235,1.0850299401197605
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_046,1000,843,123,93.18242901910789,0.009329309698706408,0.48398576512455516,0.7315322580645162,4.4045077105575325,6.853658536585366,8.422466014747796,0.4377224199288256,0.49940688018979834,2.7083333333333335,2.2439024390243905,1.073546856465006
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_047,1000,880,133,92.35537190082644,0.009246044058330748,0.4465909090909091,0.7207426376440462,4.228409090909091,6.616541353383458,6.634067696607951,0.47954545454545455,0.5625,2.3489583333333335,2.300751879699248,1.0931818181818183
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_048,1000,846,146,100.87800188901743,0.010099738413977367,0.44799054373522457,0.6850066934404284,4.205673758865248,5.794520547945205,5.231513843897658,0.41962174940898345,0.524822695035461,2.263085399449036,2.184931506849315,1.1347517730496455
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_049,1000,881,116,76.29860299602788,0.007638530595397792,0.4449489216799092,0.7347442455242967,4.174801362088536,7.594827586206897,8.941359196487877,0.4540295119182747,0.5448354143019296,2.6203346203346203,2.3793103448275863,1.0919409761634506
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_050,1000,844,139,91.69829967880327,0.009180707583500588,0.43838862559241704,0.7015167785234899,4.190758293838862,6.071942446043166,7.001171831791466,0.4466824644549763,0.49170616113744076,2.3622589531680442,2.172661870503597,1.1161137440758293
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_051,1000,860,153,101.08166576527853,0.010119933941576197,0.4255813953488372,0.7012746386333769,4.134883720930232,5.620915032679738,6.041259592449971,0.45232558139534884,0.5058139534883721,2.362397820163488,2.0,1.1034883720930233
control,castro_alves,a_cachoeira_de_paulo_afonso___gonzaga__microform,control_castro_alves_a_cachoeira_de_paulo_afonso___gonzaga__microform_052,1029,874,154,76.37365226816918,0.007646113640593341,0.5389016018306636,0.7644903225806452,4.363844393592677,5.675324675324675,6.304897206988376,0.39702517162471396,0.4405034324942792,2.3266666666666667,2.103896103896104,1.0812356979405033
control,castro_alves,espumas_flutuantes__1870,control_castro_alves_espumas_flutuantes__1870_000,1000,943,108,77.70601934891127,0.007778850981531139,0.5249204665959704,0.756303317535545,4.524920466595971,8.731481481481481,8.634133898404807,0.4337221633085896,0.4878048780487805,2.5082159624413145,2.5277777777777777,1.1060445387062565
control,castro_alves,espumas_flutuantes__1870,control_castro_alves_espumas_flutuantes__1870_001,1000,942,120,72.5519628923418,0.007262906380933686,0.5254777070063694,0.7653024911032028,4.289808917197452,7.85,6.544272304847957,0.40658174097664546,0.470276008492569,2.4357743097238895,2.55,1.1326963906581742
control,castro_alves,espumas_flutuantes__1870,control_castro_alves_espumas_flutuantes__1870_002,1000,930,144,77.51185108104983,0.007759528687338681,0.5043010752688172,0.7627797833935017,4.216129032258064,6.458333333333333,4.4454642927120425,0.4,0.46774193548387094,2.154894671623296,2.4305555555555554,1.0462365591397849
control,castro_alves,espumas_flutuantes__1870,control_castro_alves_espumas_flutuantes__1870_003,1000,928,157,61.612849286563616,0.006167931406465052,0.5560344827586207,0.7824728588661037,4.363146551724138,5.910828025477707,5.744424930809993,0.39978448275862066,0.4644396551724138,2.3421052631578947,2.1656050955414012,1.1045258620689655
control,castro_alves,espumas_flutuantes__1870,control_castro_alves_espumas_flutuantes__1870_004,1000,930,145,78.0899525956758,0.007817401067166684,0.5268817204301075,0.7633212996389892,4.2182795698924735,6.413793103448276,6.15723427264452,0.4032258064516129,0.4698924731182796,2.310259579728059,2.3379310344827586,1.10752688172043
control,castro_alves,espumas_flutuantes__1870,control_castro_alves_espumas_flutuantes__1870_005,1000,948,124,74.30700208299952,0.00743854677662973,0.5327004219409283,0.7677149587750294,4.273206751054852,7.645161290322581,5.939470961000322,0.3860759493670886,0.46729957805907174,2.4354066985645932,2.5806451612903225,1.1244725738396624
control,castro_alves,espumas_flutuantes__1870,control_castro_alves_espumas_flutuantes__1870_006,1000,953,145,72.23007039128659,0.007230594231396651,0.5487932843651626,0.7922248243559719,4.362014690451207,6.572413793103448,6.205386789563211,0.40083945435466944,0.44700944386149005,2.330508474576271,2.2413793103448274,1.10598111227702
control,castro_alves,espumas_flutuantes__1870,control_castro_alves_espumas_flutuantes__1870_007,1000,948,149,62.200680090441345,0.006226636190679873,0.5432489451476793,0.7822968197879858,4.268987341772152,6.3624161073825505,5.514124347236606,0.4092827004219409,0.49156118143459915,2.313487241798299,2.174496644295302,1.0843881856540085
control,castro_alves,espumas_flutuantes__1870,control_castro_alves_espumas_flutuantes__1870_008,1000,934,135,73.54795519260486,0.007362678472657334,0.6027837259100642,0.7851497005988023,4.361884368308351,6.9185185185185185,5.76715072066287,0.3950749464668094,0.42933618843683086,2.5239852398523985,2.3925925925925924,1.113490364025696
control,castro_alves,espumas_flutuantes__1870,control_castro_alves_espumas_flutuantes__1870_009,1000,953,140,88.39375077762938,0.00884866013561773,0.5288562434417629,0.7530444964871194,4.1741867785939135,6.807142857142857,5.197384546331835,0.41343126967471144,0.45120671563483733,2.278177458033573,2.3642857142857143,1.080797481636936
control,castro_alves,espumas_flutuantes__1870,control_castro_alves_espumas_flutuantes__1870_010,1000,941,112,69.22791115789046,0.006930155787188821,0.5154091392136025,0.7575059382422802,4.397449521785335,8.401785714285714,6.772396470532542,0.40488841657810837,0.46439957492029754,2.38561320754717,2.705357142857143,1.0924548352816152
control,castro_alves,espumas_flutuantes__1870,control_castro_alves_espumas_flutuantes__1870_011,1000,927,158,67.49452188858982,0.006756741014116929,0.5631067961165048,0.7608695652173914,4.323624595469256,5.867088607594937,5.6424077255650165,0.37001078748651567,0.43149946062567424,2.3646616541353382,2.1455696202531644,1.0787486515641855
control,castro_alves,espumas_flutuantes__1870,control_castro_alves_espumas_flutuantes__1870_012,1000,932,136,79.48203135073403,0.007956740410191634,0.49141630901287553,0.7223889555822329,4.3218884120171674,6.852941176470588,5.095455604758931,0.3959227467811159,0.4517167381974249,2.176039119804401,2.514705882352941,1.0847639484978542
control,castro_alves,espumas_flutuantes__1870,control_castro_alves_espumas_flutuantes__1870_013,1000,938,149,81.241674660508,0.008132837868896105,0.5362473347547975,0.7770679380214541,4.205756929637527,6.295302013422819,5.079902968613953,0.42857142857142855,0.47867803837953093,1.993811881188119,2.295302013422819,1.0426439232409381
control,castro_alves,espumas_flutuantes__1870,control_castro_alves_espumas_flutuantes__1870_014,1000,942,155,80.89126897192133,0.008097723206328363,0.5286624203821656,0.7574258600237248,4.273885350318471,6.077419354838709,4.889139358092709,0.40658174097664546,0.4734607218683652,2.3646477132262054,2.161290322580645,1.0870488322717622
control,castro_alves,espumas_flutuantes__1870,control_castro_alves_espumas_flutuantes__1870_015,1000,957,148,71.38731384758842,0.007146198677002313,0.5506792058516197,0.7641958041958041,4.35632183908046,6.466216216216216,6.03079433222315,0.4158829676071055,0.4754440961337513,2.4234016887816647,2.2364864864864864,1.058516196447231
control,castro_alves,espumas_flutuantes__1870,control_castro_alves_espumas_flutuantes__1870_016,1000,950,133,72.48753462603878,0.007256391769729909,0.5463157894736842,0.7722444183313749,4.52,7.142857142857143,6.47742506292101,0.44,0.47368421052631576,2.3833333333333333,2.43609022556391,1.0252631578947369
control,castro_alves,espumas_flutuantes__1870,control_castro_alves_espumas_flutuantes__1870_017,1000,955,116,109.1856034648173,0.01093000537829146,0.5277486910994764,0.7559579439252336,4.440837696335079,8.232758620689655,6.360380815183146,0.4167539267015707,0.4638743455497382,2.3703271028037385,2.5258620689655173,1.056544502617801
control,castro_alves,espumas_flutuantes__1870,control_castro_alves_espumas_flutuantes__1870_018,1000,938,165,81.241674660508,0.008132837868896105,0.5309168443496801,0.7549940405244338,4.243070362473348,5.684848484848485,4.393943573665724,0.38699360341151384,0.4861407249466951,2.145385587863464,2.1575757575757577,1.0554371002132197
control,castro_alves,espumas_flutuantes__1870,control_castro_alves_espumas_flutuantes__1870_019,1000,943,154,72.98293278935371,0.007306040936344007,0.5514316012725344,0.7706635071090047,4.489925768822905,6.123376623376624,4.571691440198977,0.37857900318133614,0.4517497348886532,2.149198520345253,2.292207792207792,1.039236479321315
control,castro_alves,espumas_flutuantes__1870,control_castro_alves_espumas_flutuantes__1870_020,890,852,128,83.15149110626199,0.008324920143658661,0.5269953051643192,0.7447011952191234,4.339201877934272,6.65625,5.2223041789520455,0.4096244131455399,0.47183098591549294,2.182061579651941,2.3359375,1.0328638497652582
control,castro_alves,os_escravos__1883,control_castro_alves_os_escravos__1883_000,1000,919,141,57.82886020074334,0.005789185460183348,0.6191512513601741,0.8200975609756098,4.362350380848748,6.5177304964539005,5.588238455340897,0.35038084874863984,0.3939064200217628,2.3672955974842766,2.219858156028369,1.0761697497279652
control,castro_alves,os_escravos__1883,control_castro_alves_os_escravos__1883_001,1000,920,123,73.39319470699432,0.0073473056725173866,0.5304347826086957,0.749305724725944,4.306521739130435,7.479674796747967,6.612810422419558,0.36086956521739133,0.4489130434782609,2.6911764705882355,2.4959349593495936,1.1467391304347827
control,castro_alves,os_escravos__1883,control_castro_alves_os_escravos__1883_002,1000,901,146,68.14477932399689,0.0068220495745468,0.55826859045505,0.7875935162094763,4.503884572697003,6.171232876712328,5.867672742367442,0.37402885682574916,0.416204217536071,2.5377720870678617,2.212328767123288,1.106548279689234
control,castro_alves,os_escravos__1883,control_castro_alves_os_escravos__1883_003,570,522,85,68.40768632286667,0.006853898706436929,0.6283524904214559,0.7881323877068558,4.528735632183908,6.141176470588236,5.320665462971538,0.3773946360153257,0.4425287356321839,2.3444444444444446,2.411764705882353,1.1264367816091954
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_000,1000,809,62,86.41962104323883,0.00865265760197775,0.5747836835599506,0.7754084507042253,4.976514215080346,13.048387096774194,19.384419599384316,0.380716934487021,0.43016069221260816,4.113256113256114,3.129032258064516,1.1285537700865267
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_001,1000,914,34,100.40747142672457,0.010051744675139787,0.5317286652078774,0.7327361963190184,4.975929978118162,26.88235294117647,25.43823512408779,0.43544857768052514,0.4989059080962801,4.074324324324325,4.088235294117647,1.1695842450765865
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_002,1000,902,34,82.76753801603729,0.008285939987843022,0.5931263858093127,0.7874719800747197,5.123059866962306,26.529411764705884,18.158186120408367,0.3968957871396896,0.4401330376940133,3.2770809578107185,5.029411764705882,1.123059866962306
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_003,1000,887,38,90.31875938172449,0.009042069929073322,0.5817361894024803,0.7784390862944164,5.166854565952649,23.342105263157894,24.76338161988539,0.40586245772266066,0.4464487034949267,3.6377314814814814,3.9473684210526314,1.0822998872604284
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_004,1000,897,33,90.6775837705022,0.009077878643096034,0.5997770345596433,0.7879323308270676,5.216276477146042,27.181818181818183,19.86843780815792,0.399108138238573,0.443701226309922,3.28078250863061,4.636363636363637,1.1181716833890747
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_005,1000,898,25,81.44800869043308,0.008153880914605229,0.6013363028953229,0.774017521902378,5.3296213808463255,35.92,28.531975045551967,0.3986636971046771,0.4142538975501114,4.947845804988662,4.72,1.1135857461024499
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_006,1000,922,23,85.21510815401773,0.008530763270141621,0.579175704989154,0.787363304981774,5.2017353579175705,40.08695652173913,28.150083857282244,0.4262472885032538,0.45770065075921906,4.042222222222223,5.608695652173913,1.1084598698481563
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_007,1000,900,30,78.09876543209876,0.007818563836361389,0.5655555555555556,0.7813233458177278,4.961111111111111,30.0,25.014662366966565,0.4177777777777778,0.48,4.028409090909091,4.833333333333333,1.0577777777777777
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_008,1000,900,36,76.44444444444444,0.0076529477196885425,0.54,0.760087390761548,4.9,25.0,24.10163664336696,0.46555555555555556,0.5055555555555555,3.8434285714285714,3.9166666666666665,1.0655555555555556
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_009,1000,914,47,101.86785668114284,0.010197943155154935,0.550328227571116,0.711079754601227,4.894967177242888,19.4468085106383,24.29587874222599,0.4660831509846827,0.49452954048140046,4.237770193401593,3.276595744680851,1.0831509846827134
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_010,1000,910,35,61.924888298514674,0.0061993012488061995,0.5923076923076923,0.7840690505548705,5.135164835164836,26.0,22.084254248542912,0.3923076923076923,0.45604395604395603,3.824462061155153,4.514285714285714,1.1351648351648351
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_011,1000,923,31,89.98402449030377,0.009008162104615008,0.5828819068255688,0.7683737864077671,5.183098591549296,29.774193548387096,27.734582671504885,0.41278439869989164,0.4442036836403034,3.9053452115812917,4.806451612903226,1.1224268689057422
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_012,1000,884,30,100.40232591470281,0.0100516031833066,0.6244343891402715,0.7745987261146496,5.235294117647059,29.466666666666665,41.17420983523006,0.37104072398190047,0.39819004524886875,4.8729792147806,3.9,1.1221719457013575
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_013,1000,901,43,100.96070342362229,0.010107288198298188,0.5227524972253053,0.7193765586034914,4.853496115427303,20.953488372093023,24.094729220378326,0.42508324084350724,0.4672586015538291,3.97926267281106,3.4651162790697674,1.1109877913429522
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_014,1000,914,40,91.59727841646357,0.009169760402261523,0.5754923413566739,0.7504294478527608,4.937636761487965,22.85,18.734393504995033,0.44638949671772427,0.49015317286652077,3.7885264341957257,4.425,1.074398249452954
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_015,1000,888,43,75.53161269377486,0.007561676671034055,0.5518018018018018,0.7245627376425856,4.922297297297297,20.651162790697676,19.444475177463328,0.39864864864864863,0.49324324324324326,3.956876456876457,3.627906976744186,1.117117117117117
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_016,1000,884,42,81.94959153170493,0.008204239967613493,0.5984162895927602,0.7702420382165607,5.073529411764706,21.047619047619047,24.55407286645264,0.39819004524886875,0.4321266968325792,4.465737514518002,3.642857142857143,1.1346153846153846
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_017,1000,924,28,91.07775341541576,0.009117642920459822,0.579004329004329,0.7534909090909092,5.111471861471862,33.0,30.622120855915348,0.3874458874458874,0.4274891774891775,3.975636766334441,4.821428571428571,1.1114718614718615
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_018,1000,895,45,84.11722480571767,0.008421131566120505,0.5687150837988827,0.758994974874372,5.073743016759776,19.88888888888889,18.04343182708781,0.4044692737430168,0.45027932960893857,3.5244755244755246,4.044444444444444,1.1106145251396649
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_019,1000,877,44,99.07310737210533,0.00991862045266397,0.5233751425313569,0.7216066838046272,4.612314709236032,19.931818181818183,23.80545938843052,0.4207525655644242,0.4982896237172178,3.4642438452520516,3.3863636363636362,1.0524515393386544
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_020,1000,900,38,87.62962962962963,0.008772710418984057,0.6055555555555555,0.795518102372035,5.094444444444444,23.68421052631579,19.056847454472816,0.3933333333333333,0.4288888888888889,3.856492027334852,4.078947368421052,1.1188888888888888
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_021,1000,905,24,88.66640212447727,0.008876448442771231,0.5712707182320442,0.7626550868486353,5.113812154696133,37.708333333333336,27.526470845755405,0.4176795580110497,0.45414364640883975,4.3047404063205414,5.416666666666667,1.143646408839779
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_022,1000,863,38,74.25121077810704,0.007433734907367329,0.5828505214368482,0.7695157068062827,5.176129779837775,22.710526315789473,20.13756360993167,0.3823870220162225,0.4322132097334878,3.5699052132701423,4.131578947368421,1.1297798377752029
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_023,1000,891,34,93.38931149630739,0.009349424330697739,0.5892255892255892,0.7583333333333332,5.0246913580246915,26.205882352941178,24.82619514540889,0.4118967452300786,0.4500561167227834,3.6344827586206896,4.647058823529412,1.0965207631874299
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_024,1000,876,38,82.87983986989428,0.008297455968688845,0.5547945205479452,0.7465122265122265,5.0034246575342465,23.05263157894737,20.361143810830434,0.4257990867579909,0.4520547945205479,3.9731308411214954,4.421052631578948,1.0662100456621004
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_025,1000,884,49,103.93419463155955,0.010405190040124421,0.5486425339366516,0.7156942675159235,4.768099547511312,18.040816326530614,20.20704987472772,0.417420814479638,0.4762443438914027,3.575117370892019,3.8979591836734695,1.1459276018099547
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_026,1000,901,35,75.9299384947789,0.0076014305093106424,0.562708102108768,0.7557980049875311,4.962264150943396,25.742857142857144,20.949385067201316,0.4261931187569367,0.5049944506104328,3.5862857142857143,4.885714285714286,1.0943396226415094
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_027,1000,917,40,99.1331792900133,0.00992414032848714,0.5114503816793893,0.7050366748166259,4.871319520174482,22.925,20.356064821079737,0.440567066521265,0.5005452562704471,4.033783783783784,3.9,1.0752453653217011
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_028,1000,936,31,88.32365402878223,0.008841811782988254,0.5245726495726496,0.7249820788530466,5.122863247863248,30.193548387096776,29.670686473286157,0.4636752136752137,0.5,4.021905805038335,4.387096774193548,1.0918803418803418
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_029,1000,916,37,94.63015579413054,0.009473357672942467,0.5054585152838428,0.7465483476132191,4.88646288209607,24.756756756756758,17.943462869570176,0.43231441048034935,0.5054585152838428,3.4683972911963883,4.594594594594595,1.1342794759825328
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_030,1000,894,36,85.4566110635657,0.008555230715658202,0.5413870246085011,0.7516352201257862,5.02572706935123,24.833333333333332,17.727097901235837,0.42841163310961966,0.5022371364653244,3.855005753739931,4.527777777777778,1.1252796420581654
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_031,1000,876,45,79.9868643272659,0.008007827788649707,0.5422374429223744,0.741827541827542,4.9326484018264845,19.466666666666665,19.951719502617085,0.4337899543378995,0.5114155251141552,4.199288256227758,3.7555555555555555,1.17351598173516
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_032,1000,890,35,99.128897866431,0.009924040393827176,0.5640449438202247,0.7468520859671302,5.101123595505618,25.428571428571427,23.49259544657266,0.4337078651685393,0.5078651685393258,3.7857142857142856,4.171428571428572,1.0629213483146067
control,cruz_e_sousa,evocações__microform,control_cruz_e_sousa_evocações__microform_033,1000,882,65,69.3898118582278,0.006946857441425302,0.6349206349206349,0.8025159642401021,5.315192743764173,13.569230769230769,19.453272796247088,0.35374149659863946,0.3979591836734694,4.204678362573099,2.9076923076923076,1.1439909297052153
