chunk_id,de,a,e,o,que,do,da,em,os,se,as,com,para,no,na,um,ao,dos,por,nos,uma,é,das,à,mas,como,sua,me,seu,sem,eu,meu,aos,ou,era,todos,nas,pela,minha,lhe,nosso,nossa,pelo,seus,foi,ele,suas,entre,porque,onde,quem,ser,te,sobre,nossos,isso,tudo,todas,porém,outros
psychographed_emmanuel_50_anos_depois__1958_089,0.09462915601023018,0.08184143222506395,0.08951406649616368,0.07672634271099744,0.05115089514066496,0.03836317135549872,0.023017902813299233,0.020460358056265986,0.03324808184143223,0.02557544757033248,0.04092071611253197,0.010230179028132993,0.02557544757033248,0.023017902813299233,0.01278772378516624,0.017902813299232736,0.015345268542199489,0.01278772378516624,0.005115089514066497,0.0076726342710997444,0.0076726342710997444,0.010230179028132993,0.005115089514066497,0.0025575447570332483,0.01278772378516624,0.005115089514066497,0.0076726342710997444,0.005115089514066497,0.005115089514066497,0.0025575447570332483,0.0,0.005115089514066497,0.015345268542199489,0.0,0.0,0.0076726342710997444,0.0025575447570332483,0.0025575447570332483,0.005115089514066497,0.015345268542199489,0.0,0.0,0.0,0.010230179028132993,0.0025575447570332483,0.0,0.0,0.0025575447570332483,0.0,0.0,0.010230179028132993,0.0,0.0,0.0,0.0025575447570332483,0.0,0.0025575447570332483,0.0,0.005115089514066497,0.0
psychographed_emmanuel_50_anos_depois__1958_090,0.07183908045977011,0.1206896551724138,0.10919540229885058,0.06321839080459771,0.05172413793103448,0.04885057471264368,0.034482758620689655,0.014367816091954023,0.034482758620689655,0.017241379310344827,0.03735632183908046,0.0028735632183908046,0.017241379310344827,0.017241379310344827,0.005747126436781609,0.014367816091954023,0.017241379310344827,0.008620689655172414,0.014367816091954023,0.0028735632183908046,0.008620689655172414,0.017241379310344827,0.008620689655172414,0.011494252873563218,0.005747126436781609,0.0,0.005747126436781609,0.0028735632183908046,0.0028735632183908046,0.0,0.0028735632183908046,0.011494252873563218,0.008620689655172414,0.005747126436781609,0.0028735632183908046,0.020114942528735632,0.005747126436781609,0.0028735632183908046,0.0,0.005747126436781609,0.0028735632183908046,0.008620689655172414,0.0,0.008620689655172414,0.0028735632183908046,0.0,0.0,0.005747126436781609,0.0,0.0,0.0,0.0028735632183908046,0.0028735632183908046,0.0,0.0,0.005747126436781609,0.0,0.0028735632183908046,0.0,0.0
psychographed_emmanuel_50_anos_depois__1958_091,0.12464589235127478,0.08498583569405099,0.08781869688385269,0.056657223796033995,0.039660056657223795,0.036827195467422094,0.036827195467422094,0.025495750708215296,0.036827195467422094,0.019830028328611898,0.0339943342776204,0.0169971671388102,0.0169971671388102,0.0169971671388102,0.014164305949008499,0.0084985835694051,0.0113314447592068,0.0056657223796034,0.0084985835694051,0.019830028328611898,0.0113314447592068,0.0169971671388102,0.0113314447592068,0.0056657223796034,0.0028328611898017,0.0028328611898017,0.014164305949008499,0.0,0.0056657223796034,0.0028328611898017,0.0,0.0,0.019830028328611898,0.0,0.0028328611898017,0.014164305949008499,0.014164305949008499,0.0028328611898017,0.0056657223796034,0.0084985835694051,0.0,0.0113314447592068,0.0028328611898017,0.0056657223796034,0.0056657223796034,0.0,0.0028328611898017,0.0,0.0,0.0056657223796034,0.0,0.0,0.0,0.0,0.0084985835694051,0.0,0.0028328611898017,0.0028328611898017,0.0,0.0028328611898017
psychographed_emmanuel_50_anos_depois__1958_092,0.11764705882352941,0.07219251336898395,0.0748663101604278,0.06149732620320856,0.05614973262032086,0.029411764705882353,0.029411764705882353,0.029411764705882353,0.0427807486631016,0.029411764705882353,0.01871657754010695,0.02406417112299465,0.013368983957219251,0.02406417112299465,0.016042780748663103,0.016042780748663103,0.013368983957219251,0.016042780748663103,0.0053475935828877,0.0106951871657754,0.008021390374331552,0.0106951871657754,0.013368983957219251,0.0106951871657754,0.00267379679144385,0.0106951871657754,0.013368983957219251,0.0106951871657754,0.0053475935828877,0.0,0.00267379679144385,0.0053475935828877,0.008021390374331552,0.0,0.0,0.0106951871657754,0.00267379679144385,0.0053475935828877,0.008021390374331552,0.0053475935828877,0.00267379679144385,0.008021390374331552,0.00267379679144385,0.0053475935828877,0.0,0.00267379679144385,0.00267379679144385,0.00267379679144385,0.0,0.00267379679144385,0.0,0.00267379679144385,0.0053475935828877,0.0,0.0106951871657754,0.0,0.00267379679144385,0.00267379679144385,0.00267379679144385,0.0
psychographed_emmanuel_50_anos_depois__1958_093,0.09319899244332494,0.08564231738035265,0.12846347607052896,0.055415617128463476,0.04534005037783375,0.0327455919395466,0.022670025188916875,0.022670025188916875,0.05037783375314862,0.022670025188916875,0.03526448362720403,0.012594458438287154,0.020151133501259445,0.015113350125944584,0.012594458438287154,0.010075566750629723,0.0025188916876574307,0.020151133501259445,0.0025188916876574307,0.005037783375314861,0.012594458438287154,0.010075566750629723,0.017632241813602016,0.015113350125944584,0.0025188916876574307,0.010075566750629723,0.005037783375314861,0.0025188916876574307,0.005037783375314861,0.0025188916876574307,0.0,0.0025188916876574307,0.005037783375314861,0.0,0.0025188916876574307,0.007556675062972292,0.005037783375314861,0.0,0.0,0.0025188916876574307,0.005037783375314861,0.005037783375314861,0.0025188916876574307,0.0025188916876574307,0.0,0.0,0.010075566750629723,0.005037783375314861,0.005037783375314861,0.005037783375314861,0.0025188916876574307,0.0025188916876574307,0.0,0.0,0.005037783375314861,0.0,0.0,0.005037783375314861,0.0025188916876574307,0.0
psychographed_emmanuel_50_anos_depois__1958_094,0.08970976253298153,0.12928759894459102,0.09234828496042216,0.07387862796833773,0.052770448548812667,0.04221635883905013,0.021108179419525065,0.026385224274406333,0.0316622691292876,0.010554089709762533,0.029023746701846966,0.0158311345646438,0.018469656992084433,0.021108179419525065,0.002638522427440633,0.021108179419525065,0.010554089709762533,0.0158311345646438,0.013192612137203167,0.0,0.018469656992084433,0.0079155672823219,0.002638522427440633,0.0079155672823219,0.0079155672823219,0.010554089709762533,0.0079155672823219,0.0079155672823219,0.002638522427440633,0.002638522427440633,0.002638522427440633,0.002638522427440633,0.005277044854881266,0.002638522427440633,0.005277044854881266,0.026385224274406333,0.010554089709762533,0.002638522427440633,0.002638522427440633,0.005277044854881266,0.0,0.002638522427440633,0.0,0.005277044854881266,0.002638522427440633,0.0,0.0,0.005277044854881266,0.0,0.0,0.002638522427440633,0.0,0.0,0.0,0.0079155672823219,0.0,0.0,0.002638522427440633,0.0,0.0
psychographed_emmanuel_50_anos_depois__1958_095,0.09873417721518987,0.10632911392405063,0.09873417721518987,0.0810126582278481,0.053164556962025315,0.06582278481012659,0.053164556962025315,0.020253164556962026,0.015189873417721518,0.010126582278481013,0.020253164556962026,0.012658227848101266,0.012658227848101266,0.002531645569620253,0.012658227848101266,0.010126582278481013,0.012658227848101266,0.020253164556962026,0.010126582278481013,0.005063291139240506,0.02278481012658228,0.02278481012658228,0.007594936708860759,0.005063291139240506,0.005063291139240506,0.007594936708860759,0.010126582278481013,0.0,0.005063291139240506,0.002531645569620253,0.0,0.0,0.0,0.002531645569620253,0.0,0.0,0.002531645569620253,0.005063291139240506,0.0,0.0,0.0,0.002531645569620253,0.005063291139240506,0.0,0.007594936708860759,0.0,0.005063291139240506,0.005063291139240506,0.007594936708860759,0.0,0.0,0.002531645569620253,0.0,0.005063291139240506,0.005063291139240506,0.002531645569620253,0.0,0.005063291139240506,0.005063291139240506,0.0
psychographed_emmanuel_50_anos_depois__1958_096,0.13829787234042554,0.06914893617021277,0.09308510638297872,0.04521276595744681,0.05851063829787234,0.0398936170212766,0.05319148936170213,0.026595744680851064,0.031914893617021274,0.026595744680851064,0.018617021276595744,0.018617021276595744,0.015957446808510637,0.010638297872340425,0.018617021276595744,0.02925531914893617,0.007978723404255319,0.023936170212765957,0.013297872340425532,0.0026595744680851063,0.02127659574468085,0.02127659574468085,0.005319148936170213,0.005319148936170213,0.0026595744680851063,0.0026595744680851063,0.018617021276595744,0.0,0.0026595744680851063,0.0,0.0,0.0,0.005319148936170213,0.0,0.0,0.010638297872340425,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0026595744680851063,0.0,0.0026595744680851063,0.0,0.005319148936170213,0.005319148936170213,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.0,0.0,0.005319148936170213,0.0026595744680851063,0.0,0.0,0.005319148936170213,0.0,0.0
psychographed_emmanuel_50_anos_depois__1958_097,0.11528822055137844,0.06516290726817042,0.08270676691729323,0.08771929824561403,0.06766917293233082,0.07518796992481203,0.042606516290726815,0.017543859649122806,0.022556390977443608,0.022556390977443608,0.012531328320802004,0.010025062656641603,0.012531328320802004,0.020050125313283207,0.015037593984962405,0.02506265664160401,0.015037593984962405,0.012531328320802004,0.015037593984962405,0.0,0.007518796992481203,0.020050125313283207,0.010025062656641603,0.002506265664160401,0.005012531328320802,0.0,0.002506265664160401,0.0,0.007518796992481203,0.002506265664160401,0.0,0.0,0.007518796992481203,0.005012531328320802,0.0,0.017543859649122806,0.0,0.007518796992481203,0.0,0.002506265664160401,0.0,0.0,0.007518796992481203,0.002506265664160401,0.002506265664160401,0.0,0.010025062656641603,0.0,0.002506265664160401,0.002506265664160401,0.002506265664160401,0.002506265664160401,0.0,0.005012531328320802,0.002506265664160401,0.002506265664160401,0.0,0.0,0.002506265664160401,0.005012531328320802
psychographed_emmanuel_ave__cristo__1954_000,0.11764705882352941,0.0700280112044818,0.08123249299719888,0.09523809523809523,0.04481792717086835,0.056022408963585436,0.0392156862745098,0.05042016806722689,0.01680672268907563,0.022408963585434174,0.022408963585434174,0.008403361344537815,0.025210084033613446,0.014005602240896359,0.028011204481792718,0.0,0.008403361344537815,0.0196078431372549,0.014005602240896359,0.025210084033613446,0.0,0.008403361344537815,0.01680672268907563,0.014005602240896359,0.008403361344537815,0.0056022408963585435,0.0,0.0028011204481792717,0.0028011204481792717,0.0,0.0,0.0,0.008403361344537815,0.0028011204481792717,0.0,0.0028011204481792717,0.01680672268907563,0.0,0.0,0.0,0.0056022408963585435,0.011204481792717087,0.0028011204481792717,0.0028011204481792717,0.0,0.0028011204481792717,0.0028011204481792717,0.0056022408963585435,0.0,0.0028011204481792717,0.0,0.0,0.0028011204481792717,0.0056022408963585435,0.008403361344537815,0.0,0.0028011204481792717,0.0028011204481792717,0.0028011204481792717,0.0
psychographed_emmanuel_ave__cristo__1954_001,0.09296482412060302,0.09547738693467336,0.05527638190954774,0.05778894472361809,0.05778894472361809,0.052763819095477386,0.05025125628140704,0.017587939698492462,0.035175879396984924,0.03015075376884422,0.03768844221105527,0.01507537688442211,0.02512562814070352,0.02763819095477387,0.010050251256281407,0.007537688442211055,0.022613065326633167,0.01507537688442211,0.022613065326633167,0.002512562814070352,0.007537688442211055,0.005025125628140704,0.01507537688442211,0.022613065326633167,0.017587939698492462,0.010050251256281407,0.0,0.0,0.0,0.01256281407035176,0.002512562814070352,0.0,0.01256281407035176,0.002512562814070352,0.002512562814070352,0.005025125628140704,0.007537688442211055,0.007537688442211055,0.002512562814070352,0.0,0.002512562814070352,0.0,0.002512562814070352,0.0,0.002512562814070352,0.002512562814070352,0.0,0.005025125628140704,0.002512562814070352,0.0,0.002512562814070352,0.0,0.0,0.002512562814070352,0.005025125628140704,0.0,0.002512562814070352,0.0,0.002512562814070352,0.0
psychographed_emmanuel_ave__cristo__1954_002,0.10997442455242967,0.061381074168797956,0.07161125319693094,0.06649616368286446,0.056265984654731455,0.03836317135549872,0.028132992327365727,0.03580562659846547,0.023017902813299233,0.017902813299232736,0.020460358056265986,0.028132992327365727,0.03324808184143223,0.017902813299232736,0.017902813299232736,0.0076726342710997444,0.02557544757033248,0.015345268542199489,0.017902813299232736,0.010230179028132993,0.0,0.010230179028132993,0.015345268542199489,0.010230179028132993,0.010230179028132993,0.01278772378516624,0.0,0.0025575447570332483,0.0,0.005115089514066497,0.0,0.01278772378516624,0.0,0.005115089514066497,0.0,0.005115089514066497,0.0076726342710997444,0.005115089514066497,0.0076726342710997444,0.005115089514066497,0.0025575447570332483,0.0025575447570332483,0.0,0.0025575447570332483,0.0,0.015345268542199489,0.0,0.005115089514066497,0.0025575447570332483,0.0,0.0076726342710997444,0.0025575447570332483,0.0025575447570332483,0.0025575447570332483,0.0,0.0,0.0025575447570332483,0.0076726342710997444,0.0,0.0025575447570332483
psychographed_emmanuel_ave__cristo__1954_003,0.1276595744680851,0.06382978723404255,0.07712765957446809,0.07712765957446809,0.04521276595744681,0.031914893617021274,0.04521276595744681,0.0425531914893617,0.0425531914893617,0.034574468085106384,0.026595744680851064,0.026595744680851064,0.026595744680851064,0.015957446808510637,0.02127659574468085,0.0026595744680851063,0.023936170212765957,0.013297872340425532,0.02925531914893617,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063,0.005319148936170213,0.013297872340425532,0.015957446808510637,0.010638297872340425,0.005319148936170213,0.0,0.007978723404255319,0.007978723404255319,0.0,0.005319148936170213,0.005319148936170213,0.0,0.0,0.0026595744680851063,0.0,0.0026595744680851063,0.0,0.005319148936170213,0.0,0.0026595744680851063,0.0,0.0,0.0,0.005319148936170213,0.0,0.007978723404255319,0.0,0.005319148936170213,0.0,0.0,0.0,0.0026595744680851063,0.0,0.0,0.0,0.0026595744680851063,0.0026595744680851063,0.0026595744680851063
psychographed_emmanuel_ave__cristo__1954_004,0.07105263157894737,0.08157894736842106,0.07894736842105263,0.08947368421052632,0.04473684210526316,0.060526315789473685,0.031578947368421054,0.02368421052631579,0.034210526315789476,0.018421052631578946,0.013157894736842105,0.002631578947368421,0.034210526315789476,0.02631578947368421,0.02368421052631579,0.002631578947368421,0.018421052631578946,0.013157894736842105,0.021052631578947368,0.007894736842105263,0.002631578947368421,0.007894736842105263,0.005263157894736842,0.015789473684210527,0.013157894736842105,0.007894736842105263,0.002631578947368421,0.0,0.010526315789473684,0.005263157894736842,0.0,0.013157894736842105,0.007894736842105263,0.002631578947368421,0.002631578947368421,0.007894736842105263,0.007894736842105263,0.002631578947368421,0.0,0.005263157894736842,0.002631578947368421,0.010526315789473684,0.002631578947368421,0.002631578947368421,0.0,0.002631578947368421,0.0,0.005263157894736842,0.007894736842105263,0.002631578947368421,0.0,0.0,0.010526315789473684,0.010526315789473684,0.005263157894736842,0.0,0.0,0.0,0.005263157894736842,0.0
psychographed_emmanuel_ave__cristo__1954_005,0.11311053984575835,0.07455012853470437,0.06683804627249357,0.043701799485861184,0.07969151670951156,0.043701799485861184,0.04627249357326478,0.038560411311053984,0.02313624678663239,0.017994858611825194,0.02313624678663239,0.033419023136246784,0.02570694087403599,0.015424164524421594,0.02313624678663239,0.02313624678663239,0.010282776349614395,0.015424164524421594,0.005141388174807198,0.012853470437017995,0.005141388174807198,0.007712082262210797,0.007712082262210797,0.02056555269922879,0.007712082262210797,0.012853470437017995,0.002570694087403599,0.0,0.002570694087403599,0.0,0.005141388174807198,0.0,0.007712082262210797,0.005141388174807198,0.005141388174807198,0.0,0.012853470437017995,0.002570694087403599,0.002570694087403599,0.007712082262210797,0.002570694087403599,0.002570694087403599,0.0,0.002570694087403599,0.005141388174807198,0.002570694087403599,0.0,0.002570694087403599,0.007712082262210797,0.002570694087403599,0.002570694087403599,0.0,0.010282776349614395,0.005141388174807198,0.005141388174807198,0.0,0.002570694087403599,0.0,0.0,0.0
psychographed_emmanuel_ave__cristo__1954_006,0.1099476439790576,0.09947643979057591,0.07329842931937172,0.08115183246073299,0.06282722513089005,0.02356020942408377,0.04712041884816754,0.028795811518324606,0.02356020942408377,0.01832460732984293,0.01832460732984293,0.02617801047120419,0.015706806282722512,0.01832460732984293,0.028795811518324606,0.015706806282722512,0.010471204188481676,0.028795811518324606,0.013089005235602094,0.015706806282722512,0.005235602094240838,0.002617801047120419,0.010471204188481676,0.02356020942408377,0.007853403141361256,0.005235602094240838,0.005235602094240838,0.0,0.005235602094240838,0.007853403141361256,0.0,0.005235602094240838,0.002617801047120419,0.0,0.0,0.005235602094240838,0.005235602094240838,0.0,0.0,0.010471204188481676,0.002617801047120419,0.010471204188481676,0.002617801047120419,0.0,0.005235602094240838,0.002617801047120419,0.0,0.002617801047120419,0.010471204188481676,0.0,0.0,0.0,0.007853403141361256,0.005235602094240838,0.0,0.0,0.0,0.0,0.002617801047120419,0.0
psychographed_emmanuel_ave__cristo__1954_007,0.09743589743589744,0.07948717948717948,0.05897435897435897,0.05128205128205128,0.08205128205128205,0.028205128205128206,0.017948717948717947,0.028205128205128206,0.020512820512820513,0.041025641025641026,0.01282051282051282,0.020512820512820513,0.020512820512820513,0.007692307692307693,0.010256410256410256,0.007692307692307693,0.010256410256410256,0.01282051282051282,0.023076923076923078,0.0,0.017948717948717947,0.007692307692307693,0.002564102564102564,0.028205128205128206,0.007692307692307693,0.007692307692307693,0.005128205128205128,0.002564102564102564,0.005128205128205128,0.002564102564102564,0.0,0.007692307692307693,0.002564102564102564,0.0,0.017948717948717947,0.002564102564102564,0.002564102564102564,0.005128205128205128,0.005128205128205128,0.02564102564102564,0.0,0.002564102564102564,0.002564102564102564,0.0,0.0,0.01282051282051282,0.0,0.002564102564102564,0.005128205128205128,0.0,0.005128205128205128,0.0,0.023076923076923078,0.005128205128205128,0.005128205128205128,0.0,0.007692307692307693,0.0,0.0,0.0
